ID;iata;icao;airportDescription;location;country
cf46445e-5128-44e3-ac12-f8a9d45d8243;GPS;SEGS;Seymour Airport;Baltra (Galapagos);Ecuador
5000faa0-bbf0-4e17-9298-2ac598b7e1c9;GPS;SEGS;Seymour;Baltra I Galapagos Is;Ecuador
276919fa-4fd5-40d8-ac1d-0cccea32926e;GPT;KGPT;Gulfport-Biloxi Intl Airport;Gulfport, Mississippi;USA
ee2bbbf4-466b-4b9e-8ca8-bb19899fec41;GRB;KGRB;Austin Straubel Intl Airport;Green Bay, Wisconsin;USA
33903ea3-4698-4119-b738-6dcdeb5a4d6d;GRG;OAGZ;Gardez;Gardez;Afghanistan
10760a2a-0a18-49e8-a041-5782263c2d0a;GRJ;FAGG;George;George;South Africa
0035065c-cdb7-47ed-ae74-c9b91c65c279;GRK;KGRK;Killeen-Fort Hood Regional Airport (R. Gray Army Airfield);Killeen, Texas;USA
25a0abc8-7311-4929-9f70-5ff3353cc116;GRO;LEGE;Girona-Costa Brava Airport;Girona;Spain
21a5954b-3331-482d-b1bc-4d93769aa80a;GRQ;EHGG;Groningen Airport Eelde;Groningen-Eelde;Netherlands
476d89b9-b905-4565-9359-b36e31a1d664;GRR;KGRR;Gerald R. Ford Intl Airport;Grand Rapids, Michigan;USA
3e7ebbab-1bc9-4123-9d2f-2572d3b5e425;GRS;LIRS;Grosseto Airport;Grosseto;Italy
996750f3-9ae0-434f-8d2c-40823afcc934;GRU;SBGR;Guarulhos Intl Airport;Sao Paulo;Brazil
27054e98-86dd-4ab2-9220-f6dd85511336;GRW;LPGR;Graciosa Airport;Graciosa Island;Portugal
70dd9354-6216-4062-9f3c-026a36750c8c;GRX;LEGR;Federico Garcia Lorca Granada-Jaen Airport;Granada;Spain
d289e10a-94a6-4e76-9b8d-1300f934dba3;GRZ;LOWG;Graz;Feldkirchen;Austria
529c880a-a1df-41da-9ec6-84927bd40c23;GSE;ESGP;Goteborg City Airport;Goteborg;Sweden
b74caf5c-638d-483c-ab89-3889424aaf73;GSO;KGSO;Piedmont Triad Intl Airport;Greensboro, North Carolina;USA
8236b586-b33a-4238-813e-37d052b3115f;GSP;KGSP;Greenville-Spartanburg Intl Airport;Greer, South Carolina;USA
c4722e07-071b-401d-83e0-356780f2f05c;GSQ;HEOW;Shark El Oweinat Intl Airport;Shark El Oweinat;Egypt
a6ba14fb-81d9-4b70-bd1e-5b18957950f3;GSR;HCMG;Gardo;Gardo;Somalia
6483381f-3975-46f6-92d0-65c89deda1a0;GSU;HSGF;Gedaref;Gedaref;Sudan
06934d1f-bed1-4154-bd6d-4fd7ea26e9c8;GTE;YGTE;Groote Eylandt Airport;Groote Eylandt;Australia
af701349-c2e5-4cc9-a762-d4000a4d0bfe;GTF;KGTF;Great Falls Intl Airport;Great Falls, Montana;USA
1e88efed-6355-4d47-8337-c8c27324a42f;GTN;NZGT;Glentanner;Glentanner;New Zealand
f3b6a60f-0f88-4e19-b830-afb2e5337925;GTR;KGTR;Golden Triangle Regional Airport;Columbus, Mississippi;USA
260381ba-bd7a-49b3-93b7-77134397ce5e;GUA;MGGT;Guatemala La Aurora Intl Airport;Guatemala City;Guatemala
8b3c5910-f851-4952-b7ca-905359aa135d;GUB;MMGR;Guerrero Negro Airport;Guerrero Negro;Mexico
6366f888-fb92-4223-842d-5a7e0ac2528e;GUC;KGUC;Gunnison-Crested Butte Regional Airport;Gunnison, Colorado;USA
516515ea-d51a-4fd8-b89e-979c91b5376e;GUD;GAGM;Goundam;Goundam;Mali
46c3c87d-b734-46a0-9dc0-c4b2708dfab2;GUH;YGDH;Gunnedah Airport;Gunnedah;Australia
990526bf-6a04-4c7f-b3bb-e7e84e257ae9;GUI;SVGI;Guiria;Guiria;Venezuela
5efc9964-98b3-4688-86bc-9d4501e5d608;GUL;YGLB;Goulburn Airport;Goulburn;Australia
9ff37f38-0972-41f1-bcf5-a27135cdf2f6;GUM;PGUM;Guam Intl Airport;Guam;Guam (USA)
18207516-86ed-45a0-b4f2-71265f0f3381;GUQ;SVGU;Guanare;Guanare;Venezuela
8de0ea11-bf47-4823-9387-49e80d031e78;GUW;UATG;Atyrau;Atyrau;Kazakhstan
2d0a2b02-4f39-48b4-9cc7-4c03a9e0d65a;GVA;LSGG;Geneva - Cointrin;Geneva;Switzerland
131150b9-85fa-4a59-865f-a46def850329;GVX;ESSK;Gavle-Sandviken;Gavle-Sandviken;Sweden
4e65c39d-4065-4f2b-9c8b-feb5316ecbd7;GWA;VYGW;Gwa;Gwa;Myanmar (Burma)
1f943627-6510-4d1a-a674-91db68cbfbc0;GWD;OPGD;Gwadar Intl Airport;Gwadar;Pakistan
508c3cf3-2580-4dc2-a143-d7c58430f144;GWE;FVTL;Thornhill;Gweru;Zimbabwe
43494b0d-1b26-4023-87b5-4268a9a540ad;GWL;VIGR;Gwalior Airport (Mil./Civil);Gwalior (Madhya Pradesh);India
220741df-95e0-4069-ae47-e8c5c9bfd479;GWT;EDXW;Sylt;Westerland;Germany
0152833e-f98a-4a22-af3b-0b2cdf67a2fe;GWY;EICM;Galway Airport;Carnmore;Ireland
7f81f74f-1d23-441f-b6c7-f611a18b4d6b;GXF;OYSY;Sayun;Sayun;Yemen
cf0d052a-c2b7-4349-96ee-d83e01ea3768;GXG;FNNG;Negage;Negage;Angola
896aa682-1889-4e40-97d4-82e40e719ba5;GXQ;SCCY;Teniente Vidal;Coyhaique;Chile
040dbd47-3618-467f-9984-213485014fcb;GYA;SLGY;Cap Av Emilio Beltran;Guayaramerin;Bolivia
c8be40b1-f194-4309-add6-02b3f6e78ec3;GYE;SEGU;Simon Bolivar Intl;Guayaquil;Ecuador
300b1664-8bbd-41e8-b1ee-90f6dcf0088e;GYI;HRYG;Gisenyi;Gisenyi;Rwanda
79dbfb7c-97f2-4b23-a6b5-996392bd90f2;GYM;MMGM;General Jose Maria Yanez Intl Airport;Guaymas;Mexico
3e1e8a57-1d65-491b-9374-c6e312afbfe9;GYN;SBGO;Santa Genoveva Airport;Goiania;Brazil
9ff3900c-5eeb-4fdd-9673-5bb60fc394b7;GZP;LTFG;Gazipasa (Alanya) Airport;Gazipasa;Turkey
dcbb5200-4364-43ff-9429-1230307cd8cc;GZT;LTAJ;Oguzeli Airport;Gaziantep;Turkey
dd60862d-c80c-4ea9-8618-cddc6215276d;HAA;ENHK;Hasvik Airport;Hasvik;Norway
50b72490-c5a7-4a53-97c8-129db8ab710b;HAC;RJTH;Hachijojima Airport;Tokyo;Japan
4f4e6f57-8856-47c5-a14f-58d0b990cd68;HAD;ESMT;Halmstad;Halmstad;Sweden
25ba2654-7d7a-44c3-8f5d-f84319929a7c;HAH;FMCH;Prince Said Ibrahim;Moroni;Comoros
241b4f28-7d71-4189-953c-91d2c8de26a3;HAJ;EDDV;Hannover-Langenhagen;Hannover;Germany
e9a6bffd-319d-440e-99b3-b4f48f7583c6;HAK;ZJHK;Haikou Meilan Intl Airport;Haikou;China - Peoples Republic
95eba928-a9a0-47b3-a0cc-06c5aebc19b5;HAM;EDDH;Hamburg-Fuhlsbuttel;Hamburg;Germany
c76998b2-4ed7-4f7b-8d34-071b0e8bbe12;HAN;VVNB;Noi Bai Intl Airport;Hanoi;Vietnam
aa7813ad-e791-4737-bc37-d09f2cd383d5;HAQ;VRMH;Hanimaadhoo;Hanimaadhoo Island;Maldives
2a107cba-a76d-499b-aacb-b282a23b5683;HAS;OEHL;Hail Regional Airport;Ha'il;Saudi Arabia
848d0513-f6ec-4df6-99ee-232f952d1c06;HAU;ENHD;Haugesund Airport;Haugesund;Norway
b340a6e9-444a-49f7-9f04-aeb1424679e6;HAV;MUHA;Jose Marti Intl Airport;Havana;Cuba
f3fd8ab8-ccca-434a-860c-0e59d1e38a75;HAW;EGFE;Haverfordwest Aerodrome;Haverfordwest;United Kingdom
1c233a73-7cc3-4cbd-a7b5-0a2757b49299;HBA;YMHB;Hobart Intl Airport;Cambridge;Australia
7c52546e-b3e7-4959-a0b5-12129ad4eba9;HBE;HEBA;Borg El Arab Intl Airport;Alexandria;Egypt
c5e26925-4fcd-4353-8e30-1e5114a9f11e;HBT;OEKK;Hafr al-Batin Domestic Airport;King Khaled Military City;Saudi Arabia
d341f0ca-f64d-43e9-8139-ac0c85839c78;HBX;VA1A;Hubli Airport (Mil./Civil);Hubli (Karnataka);India
2c3bfdb3-47c5-42cb-a538-e14163ef1bec;HCM;HCME;Eil;Eil;Somalia
fba9be1c-5bd2-404f-8a12-b036a8e86a81;HCQ;YHLC;Halls Creek Airport;Halls Creek;Australia
f587dcb8-f416-4212-af96-5a40beff7b88;HDD;OPKD;Hyderabad Airport;Hyderabad;Pakistan
3271474d-00b9-42ec-b48d-f3571d83cc3f;HDF;EDAH;Heringsdorf;Heringsdorf;Germany
53b826f1-6f56-4e42-9663-13a75b4e5f9a;HDF;EDAH;Heringsdorf;Zirchow;Germany
7477f74f-9325-458f-8490-3e6873997bf9;HDM;OIHH;Hamadan Airport;Hamadan;Iran
c598e825-7a20-40d3-b07a-a50c68fb123c;HDN;KHDN;Yampa Valley Airport;Hayden, Colorado;USA
6a334b5c-744e-475f-8ac5-052a59848fb9;HDS;FAHT;Hoedspruit;Hoedspruit;South Africa
ca767e44-3cd8-41eb-ac0e-58151c3001b5;HDY;VTSS;Hat Yai Intl Airport;Hat Yai / Songkhla;Thailand
4aa2c0ee-5428-4aae-af28-1da527c560a0;HEA;OAHR;Herat;Herat;Afghanistan
232bf944-7348-4211-8c54-1a1d87de7f83;HEH;VYHH;Heho;Heho;Myanmar (Burma)
93b65f63-5d0b-4854-a527-c1061b5efb94;HEI;EDXB;Heide-Busum;Busum;Germany
36434e48-9f31-4094-8222-022523da7fd0;HEK;ZYHE;Heihe Airport;Heihe;China - Peoples Republic
2ceb21f9-c960-46fc-b878-446ca6629858;HEL;EFHK;Helsinki-Vantaa Airport;Helsinki - Vantaa;Finland
39223e5a-810b-4c57-a090-ce477f050e5a;HEM;EFHF;Helsinki-Malmi Airport;Helsinki;Finland
f66ea8e2-9a35-4ec8-8a42-6b2212c3b52f;HER;LGIR;Heraklion Intl Airport (Nikos Kazantzakis);Heraklion (Iraklion), Crete;Greece
bdd56f2a-52e7-450c-a985-1e6b3f7aa299;HET;ZBHH;Hohhot Baita Intl Airport;Hohhot;China - Peoples Republic
744e4b29-7b14-4765-bce2-7269f8e20961;HEX;MDHE;Herrera Intl Airport;Santo Domingo;Dominican Republic
48612921-5379-484c-b317-eaf734169700;HFA;LLHA;Haifa Airport (U. Michaeli Airport);Haifa;Israel
06892683-7cf0-4db3-bee0-9b1b5ac53c8b;HFE;ZSOF;Hefei Luogang Intl Airport;Hefei;China - Peoples Republic
b628b39b-3382-4bc0-bd06-e5db0d2e410f;HFN;BIHN;Hornafjorour Airport;Hofn;Iceland
d1a4108e-6f80-4792-bd0f-2476bd4fb239;HFS;ESOH;Hagfors;Hagfors;Sweden
f0fe00b2-119a-4968-9929-e1b67a0863f0;HFT;ENHF;Hammerfest Airport;Hammerfest;Norway
78a717b1-7703-4f1d-8cfc-865413b909e6;HGH;ZSHC;Hangzhou Xiaoshan Intl Airport;Hangzhou;China - Peoples Republic
d2d71345-0ef7-4bb4-81ac-0a51f6976597;HGL;EDXH;Helgoland-Dune;Helgoland;Germany
0122921f-f3fd-4d4d-ba40-57b51265d911;HGN;VTCH;Mae Hong Son Airport;Mae Hong Son;Thailand
acef7352-badd-45ef-af3a-e33038aff9d0;HGO;DIKO;Korhogo;Korhogo;Ivory Coast
f4802975-369e-452c-be0c-e4e1002dbcc1;HGR;KHGR;Hagerstown Regional Airport (Richard A. Henson Field);Hagerstown, Maryland;USA
e86673db-93cf-47f9-996a-0f5df0e29c43;HGS;GFHA;Hastings;Hastings;Sierra Leone
79f14c0e-56a6-4f0d-ae25-5153ada44848;HGU;AYMH;Mount Hagen;Mount Hagen;Papua New Guinea
fbe81138-5e05-478e-9a86-f036bed84c48;HHN;EDFH;Frankfurt-Hahn;Hahn;Germany
83aec9b3-cae2-4975-99b2-4fa422305cd0;HHQ;VTPH;Hua Hin Airport;Hua Hin / Prachuap Khiri Khan;Thailand
2c10f5d5-81b9-418a-8f01-34e9d1a5e19f;HID;YHID;Horn Island Airport;Horn Island;Australia
bb7455cd-45dd-40c7-8b6e-f2dfde67b61f;HIJ;RJOA;Hiroshima Airport;Hiroshima;Japan
dfd7830f-12a6-40eb-a6f4-ada94c9d6624;HIL;RPVH;Hilongos Airport;Hilongos;Philippines
1a9f713c-f15d-4d80-992a-869b9c5c110f;HIR;AGGH;Honiara Intl;Honiara;Solomon Islands
20e52733-01a3-46ec-84b1-707f58138318;HJR;VAKJ;Khajuraho Airport;Khajuraho (Madhya Pradesh);India
7f847462-d44d-4ad3-a4ed-f251de79a8f5;HKD;RJCH;Hakodate Airport;Hokkaido;Japan
182f9432-b57b-4e52-b2c2-0c3e271bcf2c;HKG;VHHH;Hong Kong Intl Airport - Chep Lap Kok;Hong Kong;China - Peoples Republic
a29a93a8-73de-480e-8124-8f7105b2ecf0;HKK;NZHK;Hokitika;Hokitika;New Zealand
d299b836-6eb8-40d5-ba19-e9b595360061;HKT;VTSP;Phuket Intl Airport;Phuket;Thailand
de941731-b149-4942-8045-fef8fac73631;HLA;FALA;Lanseria;Lanseria;South Africa
bedbc7f3-ee3c-46b7-a28e-8d1c73dffbb7;HLD;ZBLA;Hailar Dongshan Airport;Hailar;China - Peoples Republic
6550a3bd-b0be-4eaf-af15-2572472a0621;HLF;ESSF;Hultsfred;Hultsfred;Sweden
abf3882f-aa53-4cee-9ba8-30b4e545684b;HLH;ZBUL;Ulanhot Airport;Ulanhot;China - Peoples Republic
89a1a3b2-847e-4483-be0a-f61f151e0fbd;HLN;KHLN;Helena Regional Airport;Helena, Montana;USA
2bcaea12-696c-49c8-8f8d-584600fed90e;HLP;WIIH;Halim Perdanakusuma Intl Airport;Jakarta;Indonesia
704e2a05-a061-4cf2-9170-9c1d38bc0649;HLS;YSTH;St Helens Airport;St Helens;Australia
c334577f-4304-493b-b7e8-d9056c9f5c46;HLT;YHML;Hamilton Airport;Hamilton;Australia
de87dc75-576e-4677-944a-a8fd0330e8fc;HLU;NWWH;Nesson;Houailou;New Caledonia (France)
540226fb-c433-4113-80f0-02b8d606e4f9;HLW;FAHL;Hluhluwe;Hluhluwe;South Africa
47ce73cf-ad9d-49b5-9a36-61b769c3a767;HLZ;NZHN;Hamilton Intl Airport;Hamilton;New Zealand
db8242ba-43a5-40f5-836b-9913a1cdfc35;HME;DAUH;Hassi Messaoud - Oued Irara - Krim Belkacem Airport;Hassi Messaoud;Algeria
c4ed76b9-f0ff-4aed-a070-9141f3901a47;HMI;ZWHM;Hami Airport;Hami;China - Peoples Republic
069e6d0f-b23d-417c-af7e-6427b1f5e199;HMO;MMHO;General Ignacio Pesqueira Garcia Intl Airport;Hermosillo;Mexico
43345020-77cc-456a-8fe6-e01d5bae5388;HMR;ENHA;Hamar Airport;Hamar;Norway
7f712b94-a2c4-4b53-9a62-c5f40d8c1f3d;HMV;ESUT;Hemavan;Hemavan;Sweden
669b615d-255b-45ec-89c0-e43e37a59821;HNA;RJSI;Hanamaki Airport;Iwate;Japan
937e78aa-b2b4-4f6a-adea-3b46556f7f77;HND;RJTT;Tokyo Intl Airport (Haneda);Tokyo;Japan
fb5fe886-5dcd-4fdb-9e29-e51b7dce0988;HNL;PHNL;Honolulu Intl Airport (Civil/Mil.);Honolulu, Hawaii;USA
fbd2b256-71d5-400f-b771-6ec443085493;HNM;PHHN;Hana Airport;Hana, Hawaii;USA
b3b836fa-5b7b-4f26-be07-30857c85b484;HNY;ZGHY;Hengyang Airport;Hengyang;China - Peoples Republic
78b78f44-b8c5-48ca-ac0e-5b373946ac07;HOA;HKHO;Hola;Hola;Kenya
19a698ba-8f29-4e13-8720-07dd41e801c6;HOD;OYHD;Hodeidah Intl;Hodeidah;Yemen
d89458f2-bc59-41aa-86de-874ba8837b64;HOF;OEAH;al-Ahsa Domestic Airport;al-Ahsa;Saudi Arabia
19c1f318-720b-4cdc-bf96-173e317af806;HOG;MUHG;Frank Pais Airport;Holguin;Cuba
bb2ed363-f0ef-4dbc-a2bb-5adc15b1c32b;HOM;PAHO;Homer Airport;Homer, Alaska;USA
a5a23da8-703f-46a6-975f-d6ba72c9da30;HOQ;EDQM;Hof-Plauen;Hof;Germany
c1779291-a7be-43b4-970e-c840c5a027d5;HOR;LPHR;Horta Airport;Faial Island (Horta);Portugal
0508ba27-82db-45c4-be59-0df1b23cff9f;HOU;KHOU;William P. Hobby Airport;Houston, Texas;USA
2d346c3e-8798-454b-a22b-ff97d5a788fb;HOV;ENOV;Orsta-Volda Airport;Orsta / Volda;Norway
fbcf83b4-840c-4466-856e-2bf48f139c18;HOX;VYHL;Hommalin;Hommalin;Myanmar (Burma)
77793bc6-1370-4844-b8cc-4cd3c46269db;HPA;NFTL;Ha'apai-Lifuka;Ha'apai-Lifuka Island;Tonga
79ceddac-5916-4ae4-bdf2-786f7cb69da4;HPH;VVCI;Cat Bi Airport;Hai Phong;Vietnam
e92428d8-7340-4aca-86cc-17cbf5b6b5f2;HPN;KHPN;Westchester County Airport;White Plains, New York;USA
833ef456-5420-4690-b5ce-83c8c41cbf39;HRB;ZYHB;Harbin Taiping Intl Airport;Harbin;China - Peoples Republic
2382a023-ea9e-464c-93b8-99c00b06e2c2;HRE;FVHA;Harare Intl;Harare;Zimbabwe
21900981-fbdd-44b7-9369-e329c2c5957a;HRG;HEGN;Hurghada Intl Airport;Hurghada;Egypt
df29998d-0661-4258-b92f-8ca5cc356ebc;HRK;UKHH;Osnova Airport;Kharkiv;Ukraine
daededfd-6c26-4c0d-ac93-cdab262004d0;HRL;KHRL;Valley Intl Airport;Harlingen, Texas;USA
32b27ac6-74e2-4c1d-a02b-a6b4ee938691;HRS;FAHR;Harrismith;Harrismith;South Africa
bb694d70-7e69-49b8-8533-171ad023accc;HSG;RJFS;Saga Airport;Saga;Japan
89a548c9-2c6e-45c1-bd10-b1131ca3e862;HSM;YHSM;Horsham Airport;Horsham;Australia
406e6476-5165-41d3-850c-14ab02424824;HSN;ZSZS;Zhoushan Airport;Zhoushan;China - Peoples Republic
a550fb33-db87-44ae-915b-930a022cd398;HSV;KHSV;Huntsville Intl Airport (Carl T. Jones Field);Huntsville, Alabama;USA
29d6952f-714b-415c-960f-59c11fdb2c2e;HTA;UIAA;Kadala Airport;Chita;Russia
46e6b602-112b-4f91-ae27-3144f4078195;HTI;YBHM;Hamilton Island Airport;Hamilton Island;Australia
4490629f-0216-4d5e-b32f-7639ddbfb8b7;HTN;ZWTN;Hotan Airport;Hotan;China - Peoples Republic
db56eecc-bcee-42b5-8e21-ebabe5c7eca1;HTR;RORH;Hateruma Airport;Okinawa;Japan
1f19255c-29a7-46b9-bff5-4963a9bd3f72;HTS;KHTS;Tri-State Airport (Milton J. Ferguson Field);Huntington, West Virginia;USA
92284e07-61fd-45e9-8aa2-d1f18e84a62b;HTU;YHPN;Hopetoun Airport;Hopetoun;Australia
9432b02a-da8d-4132-929a-d6ec93c7e5ec;HTZ;SKHC;Hato Corozal;Hato Corozal;Colombia
0898cb60-5971-466e-8a07-4a76aad0b010;HUE;HAHU;Humera;Humera;Ethiopia
e3de6bcc-b40c-4545-88f8-dc943c2ccf6f;HUG;MGHT;Huehuetenango Airport;Huehuetenango;Guatemala
99882f6a-f2ed-4580-a4cf-8b32770b39d3;HUI;VVPB;Phu Bai Airport;Hue;Vietnam
d7bb0197-3a84-4e96-863b-4d360e260e18;HUQ;HLON;Hon;Hon;Libya
80bd584c-42b2-41ed-8377-41e3c93f1433;HUU;SPNC;Alferez David Figueroa Fernan;Huanuco;Peru
b2e129c5-500c-4e75-8285-ab089c07024c;HUV;ESNH;Hudiksvall;Hudiksvall;Sweden
a5048d6b-a1ce-46e2-8e1e-123e334cbfc2;HUX;MMBT;Bah;Huatulco;Mexico
92f8efd2-076d-4eca-872a-b4ffa69a2336;HUY;EGNJ;Humberside Airport;Kingston upon Hull;United Kingdom
d3e47556-3405-44cd-ae15-6e15fd9ea6d8;HVA;FMNL;Analalava;Analalava;Madagascar
cf7be68d-794a-4e9b-82ad-fe9b31fc2737;HVB;YHBA;Hervey Bay Airport;Hervey Bay;Australia
fe47a579-936f-4fc0-886f-788e5c7239fb;HVG;ENHV;Honningsvag Airport;Honningsvag;Norway
7aa6b1cc-8b03-43c6-bb22-6702795c5589;HVN;KHVN;Tweed-New Haven Airport;New Haven, Connecticut;USA
b6bf375f-39de-48de-9d34-4974e4913bf4;HWN;FVWN;Hwange National Park;Hwange;Zimbabwe
61629269-9464-479c-92ba-92daefabfca7;HXD;KHXD;Hilton Head Airport;Hilton Head Island, South Carolina;USA
d8d7fa17-ee96-415c-bddd-65196b039f7a;HXX;YHAY;Hay Airport;Hay;Australia
138477f2-ad81-4082-aa6f-e07793bb442d;HYA;KHYA;Barnstable Municipal Airport (Boardman/Polando Field);Hyannis, Massachusetts;USA
22a1b806-8702-4656-bab9-0dea65f05c22;HYD;VOHY;Rajiv Gandhi Intl Airport;Hyderabad (Andhra Pradesh);India
1b98c81c-c23d-42c9-a74e-1379c57eb725;HYN;ZSLQ;Huangyan Luqiao Airport;Huangyan;China - Peoples Republic
ebfb86de-263a-4ef5-b70a-07292efa3ba7;HYV;EFHV;Hyvinkaa Airport;Hyvinkaa;Finland
5b3eef31-5c21-4e81-875b-6acbf3211899;HZB;LFQT;Merville - Calonne Airport;Merville;France
6ac63a38-dc08-4ecb-b774-a16dd170a6cc;HZG;ZLHZ;Hanzhong Airport;Hanzhong;China - Peoples Republic
f331956f-c805-48ac-a7ef-81f9d7782357;IAD;KIAD;Washington Dulles Intl Airport;Chantilly (Washington, D.C.), Virginia;USA
1bd1cb66-a866-4613-9d93-16fbbd9e7cbc;IAH;KIAH;George Bush Intercontinental Airport;Houston, Texas;USA
252b9350-74bc-4813-babb-357391c5e030;IAM;DAUZ;Zarzaitine - In Amenas Airport;Zarzaitine;Algeria
d246b8fe-85ab-4e14-b9ab-48a4c29977c7;IAS;LRIA;Iasi Intl Airport;Iasi;Romania
9702ed37-a53a-4dc8-a84c-0cb4ff1e2191;IATA;ICAO;Airport;Location;Country
d205ea7f-89e3-461c-97c8-9d59bab2162b;IATA;ICAO;Airport;Location;Country
6877a3e3-2746-4f90-b7cc-629ce2bbea91;IATA;ICAO;Airport;Location;Country
b5d129d1-5c25-47e8-b92d-968aeb581c6e;IATA;ICAO;Airport;Location;Country
8eb9203d-d471-4ce1-9e5c-d280f330aba5;IATA;ICAO;Airport;Location;Country
26ea4d91-b253-4ab6-aa60-e8b616fa24cc;IATA;ICAO;Airport;Location;Country
5d352d86-36f4-48ce-9610-2ca2d7b38d31;IATA;ICAO;Airport;Location;Country
25756bb7-5016-4403-a6f5-5f8b76cf5749;IATA;ICAO;Airport;Location;Country
e43e0ed2-d5a6-4546-9b6a-34a6c767cdec;IATA;ICAO;Airport;Location;Country
e2dc41ac-41d0-4136-8d30-ed922159e079;IATA;ICAO;Airport;Location;Country
6eab4400-fb40-4939-9d7c-4c5d0a9eb3b1;IATA;ICAO;Airport;Location;Country
9a109eca-5465-4a45-8ee0-f5cc81a5ba9c;IATA;ICAO;Airport;Location;Country
63310e66-39f3-40f8-8533-ea1005c04c45;IATA;ICAO;Airport;Location;Country
0f7aa3dd-57c1-4d9e-941b-83c0b0555f34;IATA;ICAO;Airport;Location;Country
28460891-f1c0-4106-b4f3-de3a8a2a0fbc;IATA;ICAO;Airport;Location;Country
6bca4626-610f-4691-8f64-a502ebeb93de;IATA;ICAO;Airport;Location;Country
ec4552ea-0fb0-4108-ae65-b57ac37e10eb;IATA;ICAO;Airport;Location;Country
c8e31377-fd55-45fe-819c-2bc8a32e72af;IATA;ICAO;Airport;Location;Country
f24ff2d2-ee43-41f9-9de9-6ac902b2ee7e;IATA;ICAO;Airport;Location;Country
8234583a-98f0-40fa-b628-c71158a1cdd9;IATA;ICAO;Airport;Location;Country
b463aecc-0cf0-4666-b32b-b6b3d58558b2;IATA;ICAO;Airport;Location;Country
25adc11f-349c-43e9-a722-3e03c95e6214;IATA;ICAO;Airport;Location;Country
3ac713d4-5827-4297-8ad9-1a6dd3a9469d;IATA;ICAO;Airport;Location;Country
9f46aeee-6524-4241-9968-704f96894f1b;IBA;DNIB;New Ibadan;Ibadan;Nigeria
b95f4214-7858-41b9-9c8d-f2272d80278d;IBE;SKIB;Perales;Ibague;Colombia
e733f4fa-17cd-48dc-99eb-ed2cc8bafe31;IBP;SPBR;Iberia;Iberia;Peru
eb0b66d7-8f72-49a2-91c0-4d4c5b14b9e6;IBZ;LEIB;Ibiza Airport;Ibiza;Spain
b7fcdbd1-d120-4a1f-b3f5-555af3267362;ICA;SVIC;Icabaru;Icabaru;Venezuela
7af404dd-900e-4109-83a9-d2e6a39625cb;ICN;RKSI;Incheon Intl;Incheon;South Korea
cc466926-6c76-4865-97a6-ff9d52e694e6;ICR;MUNC;Nicaro Airport;Nicaro;Cuba
29be26a2-0c78-4f82-96c9-31aca98fbc75;ICT;KICT;Wichita Mid-Continent Airport;Wichita, Kansas;USA
1262cfd5-a21c-4daa-9cd9-c7991298a236;IDA;KIDA;Idaho Falls Regional Airport (Fanning Field);Idaho Falls, Idaho;USA
16668c56-985f-4e0b-bb5a-0b4231735c4b;IDB;ESUE;Idre;Idre;Sweden
4fd59e42-60bf-444b-b29c-c286ee739a24;IDF;FZCB;Idiofa;Idiofa;Congo, Democratic Republic of the
13e5688d-5733-43af-90ab-020bb421f7fb;IDR;VAID;Devi Ahilyabai Holkar Intl Airport;Indore (Madhya Pradesh);India
12fa12ad-fec0-4b6e-8b9d-834f40fc6517;IDY;LFEY;d'Yeu - Grand Phare Airport;Ile d'Yeu;France
9d0904df-1520-4d56-924c-90cc1483e2c5;IEG;EPZG;Zielona Gora Intl Airport;Zielona Gora;Poland
f89716bd-792d-4f48-8119-2f4582e55a75;IEJ;RORE;Iejima Airport;Okinawa;Japan
956c4787-8081-4ca4-8505-b59146cb41ae;IEV;UKKK;Zhuliany Intl Airport;Kiev;Ukraine
81deafa9-4357-4f18-96b3-208c8b99cc96;IFJ;BIIS;Isafjorour Airport;Isafj;Iceland
9f3e457f-eb2b-4aaf-b350-f2eb0c744a68;IFN;OIFM;Isfahan Intl Airport;Esfahan;Iran
a81d4572-bcdc-49f7-bab1-39d41bddd13a;IFO;UKLI;Ivano-Frankivsk Airport;Ivano-Frankivsk;Ukraine
7aab8f02-3e49-4046-bb57-65d7737ce010;IFP;KIFP;Laughlin/Bullhead Intl Airport;Bullhead City, Arizona;USA
87364a36-5d03-4d15-b74b-707165682875;IGA;MYIG;Inagua Airport (Matthew Town Airport);Matthew Town;Bahamas
56f26998-6631-435f-ac68-831efb37eca1;IGN;RPMI;Maria Cristina Airport;Iligan;Philippines
278259ff-bcfb-4104-a26a-81f50b7a87fb;IGO;SKIG;Chigorodo;Chigorodo;Colombia
be648ee4-a394-4d51-9c4a-8bc309e077df;IGR;SARI;Cataratas del Iguazu Intl Airport;Puerto Iguazu;Argentina
5f6f702e-d5f8-40b1-b299-d81894af2755;IGS;ETSI;Ingolstadt-Manching;Manching;Germany
3a6f7621-f4ea-4229-a9cc-2729d3c90dd8;IGU;SBFI;Foz do Iguacu Intl Airport;Foz do Iguacu;Brazil
5e328536-8927-4e44-8ca6-382c260c104b;IHN;OYQN;Qishn;Qishn;Yemen
696de635-6864-4060-bdf2-44c6498a9263;IHO;FMSI;Ihosy;Ihosy;Madagascar
6400915a-c147-4116-bc02-c06a19530574;IKA;OIIE;Imam Khomeini Intl Airport;Tehran;Iran
89e6abc2-ce2a-47b9-8d5d-083810717e75;IKI;RJDB;Iki Airport;Nagasaki;Japan
